X (Grid),Y (Grid),X (m),Y (m),AirT,rh,Wind,MRT,Point
159,38,478.5,388.5,36.36348,26.2473,2.0136,70.1578,23380
160,38,481.5,388.5,36.366104,26.1613,1.8704,70.0303,23381
161,38,484.5,388.5,36.381451,26.0787,1.4038,74.9824,23382
162,38,487.5,388.5,36.364849,26.0681,1.3892,73.3212,23383
163,38,490.5,388.5,36.363338,26.0516,1.4827,72.5573,23384
164,38,493.5,388.5,36.383179,26.0221,1.5961,71.3447,23385
165,38,496.5,388.5,36.3932,26.0305,1.6702,71.4619,23386
166,38,499.5,388.5,36.394035,26.0675,1.7823,69.2809,23387
167,38,502.5,388.5,36.386124,26.124,1.9973,66.765,23388
168,38,505.5,388.5,36.393261,26.1483,2.231,65.5147,23389
169,38,508.5,388.5,36.430695,26.1047,2.5835,67.7748,23390
170,38,511.5,388.5,36.417248,26.0926,1.7937,62.5633,23391
171,38,514.5,388.5,36.453655,26.0069,1.5256,64.0467,23392
172,38,517.5,388.5,36.488045,25.9222,1.3533,63.6096,23393
173,38,520.5,388.5,36.52454,25.8309,1.1206,65.1114,23394
174,38,523.5,388.5,36.562462,25.7303,0.797,65.4891,23395
175,38,526.5,388.5,36.601299,25.6052,1.0123,65.6461,23396
176,38,529.5,388.5,36.591991,25.5815,1.5173,65.4661,23397
177,38,532.5,388.5,36.536243,25.6496,1.8087,62.7121,23398
178,38,535.5,388.5,36.422977,25.8624,1.819,56.8619,23399
179,38,538.5,388.5,36.267715,26.0286,2.1301,60.8573,23400
0,37,1.5,391.5,38.251984,23.0601,1.9519,69.4371,23401
1,37,4.5,391.5,38.024025,23.5574,1.6668,68.132,23402
2,37,7.5,391.5,37.765038,24.0867,1.8453,68.9382,23403
3,37,10.5,391.5,37.665051,24.2676,2.0706,68.8475,23404
4,37,13.5,391.5,37.691322,24.2011,2.2317,69.3882,23405
5,37,16.5,391.5,37.753056,24.0987,2.3319,68.7672,23406
6,37,19.5,391.5,37.798885,24.0558,2.3933,68.9168,23407
7,37,22.5,391.5,37.795551,24.117,2.4374,68.0826,23408
8,37,25.5,391.5,37.729675,24.2915,2.4804,67.1873,23409
9,37,28.5,391.5,37.590553,24.5842,2.5295,66.3722,23410
10,37,31.5,391.5,37.331371,25.0567,2.5754,52.9635,23411
11,37,34.5,391.5,37.043804,25.6007,2.6048,39.3012,23412
12,37,37.5,391.5,36.753662,26.2333,2.5923,32.5043,23413
13,37,40.5,391.5,36.514996,26.748,2.4058,31.8867,23414
14,37,43.5,391.5,36.282696,27.1878,0.4009,30.4227,23415
15,37,46.5,391.5,36.195202,27.3785,0.4507,31.7223,23416
16,37,49.5,391.5,36.115379,27.5592,0.3792,33.7018,23417
17,37,52.5,391.5,35.979984,27.8819,1.9467,37.9842,23418
18,37,55.5,391.5,35.883648,28.0368,0.4297,30.6034,23419
19,37,58.5,391.5,35.869545,28.0718,0.8184,35.0886,23420
20,37,61.5,391.5,35.851673,28.1125,1.0172,31.4705,23421
21,37,64.5,391.5,35.834198,28.1441,0.545,30.8345,23422
22,37,67.5,391.5,35.878841,28.0708,2.4295,30.9171,23423
23,37,70.5,391.5,35.908516,28.006,1.3407,31.5928,23424
24,37,73.5,391.5,35.957687,27.8826,1.8234,32.0723,23425
25,37,76.5,391.5,35.987324,27.8536,1.7904,39.1815,23426
26,37,79.5,391.5,36.021709,27.7911,1.4513,65.6858,23427
27,37,82.5,391.5,35.949139,28.0029,2.353,56.8659,23428
28,37,85.5,391.5,35.875137,28.1363,2.1344,59.5836,23429
29,37,88.5,391.5,35.776371,28.2221,2.044,50.6614,23430
30,37,91.5,391.5,35.667198,28.2869,0.8758,32.9485,23431
31,37,94.5,391.5,35.608528,28.3306,1.2009,34.5575,23432
32,37,97.5,391.5,35.538219,28.3954,1.0527,28.7853,23433
33,37,100.5,391.5,35.460503,28.4783,0.9856,28.0832,23434
34,37,103.5,391.5,35.381672,28.5736,0.8362,31.3823,23435
35,37,106.5,391.5,35.302467,28.6883,0.5469,32.5539,23436
36,37,109.5,391.5,35.179432,28.817,1.5104,31.7375,23437
37,37,112.5,391.5,35.106903,28.901,1.4524,30.048,23438
38,37,115.5,391.5,35.05172,28.9547,1.2397,30.0794,23439
39,37,118.5,391.5,34.979504,29.0556,0.2664,28.9217,23440
40,37,121.5,391.5,34.960754,29.0757,0.2636,29.2187,23441
41,37,124.5,391.5,34.958035,29.0308,1.0213,30.5894,23442
42,37,127.5,391.5,34.931076,29.0798,0.5368,29.7327,23443
43,37,130.5,391.5,34.968891,28.9682,1.5024,31.7821,23444
44,37,133.5,391.5,34.976234,28.9521,1.3936,31.068,23445
45,37,136.5,391.5,34.999077,28.9074,1.3263,31.4407,23446
46,37,139.5,391.5,35.027554,28.8495,1.2114,32.0446,23447
47,37,142.5,391.5,35.051186,28.7984,0.7397,30.7933,23448
48,37,145.5,391.5,35.074677,28.7469,0.4601,29.6291,23449
49,37,148.5,391.5,35.23045,28.426,1.1326,31.5605,23450
50,37,151.5,391.5,35.260887,28.3691,1.055,31.5057,23451
51,37,154.5,391.5,35.290424,28.3233,1.0338,31.4747,23452
52,37,157.5,391.5,35.30117,28.3223,0.5103,30.686,23453
53,37,160.5,391.5,35.489738,28.0391,1.1873,31.8771,23454
54,37,163.5,391.5,35.515717,28.0386,0.5149,30.8106,23455
55,37,166.5,391.5,35.815891,27.6499,1.8284,33.2913,23456
56,37,169.5,391.5,35.720692,27.7979,1.2171,32.3447,23457
57,37,172.5,391.5,35.555557,28.0421,0.5885,32.1584,23458
58,37,175.5,391.5,35.429394,28.2225,0.2847,30.9101,23459
59,37,178.5,391.5,NA,NA,0,NA,23460
60,37,181.5,391.5,NA,NA,0,NA,23461
61,37,184.5,391.5,NA,NA,0,NA,23462
62,37,187.5,391.5,35.850132,27.31,0.2918,33.9869,23463
63,37,190.5,391.5,35.931084,27.2099,1.1609,40.7579,23464
64,37,193.5,391.5,35.963139,27.2038,1.715,38.2823,23465
65,37,196.5,391.5,35.934456,27.3228,1.7718,62.4275,23466
66,37,199.5,391.5,35.854393,27.5463,1.462,34.9072,23467
67,37,202.5,391.5,35.762718,27.7459,0.4037,38.8387,23468
68,37,205.5,391.5,35.759304,27.7195,1.4156,38.7027,23469
69,37,208.5,391.5,35.794468,27.6239,1.5631,43.3008,23470
70,37,211.5,391.5,35.845058,27.4852,1.6526,34.8779,23471
71,37,214.5,391.5,35.907135,27.347,1.7096,33.8332,23472
72,37,217.5,391.5,35.963573,27.24,1.7565,34.4381,23473
73,37,220.5,391.5,36.017231,27.1558,1.7908,36.3159,23474
74,37,223.5,391.5,36.040218,27.1342,1.8216,38.2269,23475
75,37,226.5,391.5,36.067917,27.1086,1.8936,38.6388,23476
76,37,229.5,391.5,36.094467,27.1039,1.9673,39.0616,23477
77,37,232.5,391.5,36.131378,27.08,2.0357,42.6996,23478
78,37,235.5,391.5,36.179165,27.0221,1.9855,61.0148,23479
79,37,238.5,391.5,36.206596,26.9766,1.903,62.6512,23480
80,37,241.5,391.5,36.223213,26.9351,1.8085,63.4995,23481
81,37,244.5,391.5,36.230133,26.9057,1.7043,63.4105,23482
82,37,247.5,391.5,36.228436,26.8929,1.5273,65.0638,23483
83,37,250.5,391.5,36.215679,26.8952,1.2212,62.5272,23484
84,37,253.5,391.5,36.187614,26.9401,0.9474,62.1649,23485
85,37,256.5,391.5,36.150501,27.0453,0.7416,40.4099,23486
86,37,259.5,391.5,36.134014,27.1624,0.7529,38.5003,23487
87,37,262.5,391.5,36.142838,27.2441,1.0383,35.1794,23488
88,37,265.5,391.5,36.17038,27.1901,1.3664,41.3552,23489
89,37,268.5,391.5,36.173092,27.2148,1.4829,40.2092,23490
90,37,271.5,391.5,36.133217,27.2551,1.4602,41.7213,23491
91,37,274.5,391.5,36.072506,27.2968,1.3898,37.7791,23492
92,37,277.5,391.5,36.009205,27.3075,1.3443,37.7278,23493
93,37,280.5,391.5,35.972229,27.2208,1.3599,48.8727,23494
94,37,283.5,391.5,35.974358,26.964,1.4776,38.3011,23495
95,37,286.5,391.5,36.121418,26.4251,1.8514,45.9772,23496
96,37,289.5,391.5,36.300564,25.9363,2.0831,63.1396,23497
97,37,292.5,391.5,36.442142,25.5942,2.211,64.7423,23498
98,37,295.5,391.5,36.566868,25.3387,2.2657,66.8698,23499
99,37,298.5,391.5,36.683422,25.1376,2.2772,68.4459,23500
100,37,301.5,391.5,36.777042,25.0082,2.2743,66.9449,23501
101,37,304.5,391.5,36.82481,25.0007,2.2366,65.4838,23502
102,37,307.5,391.5,36.790764,25.2214,2.0089,59.8793,23503
103,37,310.5,391.5,36.700317,25.5518,1.8214,57.1683,23504
104,37,313.5,391.5,36.573048,25.8971,1.7367,44.2315,23505
105,37,316.5,391.5,36.505695,26.1009,1.7899,40.0551,23506
106,37,319.5,391.5,36.508869,26.1286,1.8855,42.7094,23507
107,37,322.5,391.5,36.518158,26.126,1.1918,60.1651,23508
108,37,325.5,391.5,36.46891,26.1557,0.8009,58.0445,23509
109,37,328.5,391.5,36.400314,26.1951,0.5457,43.9587,23510
110,37,331.5,391.5,36.307728,26.2408,0.5011,44.4214,23511
111,37,334.5,391.5,36.17606,26.351,1.0749,42.7935,23512
112,37,337.5,391.5,36.09914,26.466,1.1249,38.4377,23513
113,37,340.5,391.5,36.022537,26.5108,1.4715,57.0627,23514
114,37,343.5,391.5,36.016621,26.602,1.5053,57.8371,23515
115,37,346.5,391.5,36.021942,26.6702,1.5663,56.5497,23516
116,37,349.5,391.5,36.045944,26.6981,1.6029,57.0122,23517
117,37,352.5,391.5,36.07785,26.7004,1.625,57.2455,23518
118,37,355.5,391.5,36.113499,26.6859,1.6415,57.7298,23519
119,37,358.5,391.5,36.147068,26.6671,1.6608,56.7471,23520
120,37,361.5,391.5,36.178669,26.6461,1.6817,56.0026,23521
121,37,364.5,391.5,36.209747,26.6218,1.6998,56.0469,23522
122,37,367.5,391.5,36.238243,26.5968,1.7133,56.3215,23523
123,37,370.5,391.5,36.260944,26.5771,1.7225,56.5306,23524
124,37,373.5,391.5,36.273804,26.5726,1.7235,56.4838,23525
125,37,376.5,391.5,36.269169,26.6015,1.7029,57.3943,23526
126,37,379.5,391.5,36.214607,26.7241,1.6028,57.1958,23527
127,37,382.5,391.5,36.023415,27.107,1.2406,35.7961,23528
128,37,385.5,391.5,35.951248,27.2536,1.1992,35.6815,23529
129,37,388.5,391.5,36.045296,27.0683,1.4891,57.2772,23530
130,37,391.5,391.5,36.080734,26.9978,1.6266,57.3336,23531
131,37,394.5,391.5,36.095284,26.9762,1.681,56.7387,23532
132,37,397.5,391.5,36.103794,26.9731,1.6995,56.8126,23533
133,37,400.5,391.5,36.109467,26.9782,1.7054,56.6697,23534
134,37,403.5,391.5,36.11475,26.9876,1.7107,56.3082,23535
135,37,406.5,391.5,36.122295,26.9925,1.7159,56.5116,23536
136,37,409.5,391.5,36.131222,26.9955,1.7182,56.4631,23537
137,37,412.5,391.5,36.141216,26.9918,1.7194,56.3009,23538
138,37,415.5,391.5,36.153492,26.9717,1.7243,56.7391,23539
139,37,418.5,391.5,36.169983,26.9244,1.7629,56.07,23540
140,37,421.5,391.5,36.200829,26.7945,1.9444,62.3705,23541
141,37,424.5,391.5,36.172287,26.8167,1.8959,59.1123,23542
142,37,427.5,391.5,36.011398,27.1739,1.407,36.8455,23543
143,37,430.5,391.5,36.052429,27.1103,1.5473,57.545,23544
144,37,433.5,391.5,36.064377,27.0873,1.6315,57.2853,23545
145,37,436.5,391.5,36.053291,27.0999,1.6705,56.4025,23546
146,37,439.5,391.5,36.03231,27.1304,1.6784,56.8726,23547
147,37,442.5,391.5,36.006702,27.1697,1.6734,56.8916,23548
148,37,445.5,391.5,35.982639,27.2082,1.6643,56.6093,23549
149,37,448.5,391.5,35.966377,27.237,1.658,56.4759,23550
150,37,451.5,391.5,35.963108,27.2493,1.6565,56.4954,23551
151,37,454.5,391.5,35.974987,27.2422,1.6596,56.4928,23552
152,37,457.5,391.5,35.998905,27.2169,1.664,56.453,23553
153,37,460.5,391.5,36.031544,27.1706,1.673,56.7645,23554
154,37,463.5,391.5,36.072018,27.0903,1.6989,55.8335,23555
155,37,466.5,391.5,36.139759,26.9053,1.7989,63.7724,23556
156,37,469.5,391.5,36.206703,26.7174,1.9165,63.176,23557
157,37,472.5,391.5,36.249695,26.6225,1.8236,60.2843,23558
158,37,475.5,391.5,36.310009,26.4058,2.0022,66.0456,23559
159,37,478.5,391.5,36.349781,26.2461,2.0577,71.1257,23560
160,37,481.5,391.5,36.345139,26.176,1.9903,69.688,23561
161,37,484.5,391.5,36.343723,26.123,1.8248,71.8936,23562
162,37,487.5,391.5,36.337914,26.0961,1.7821,69.7238,23563
163,37,490.5,391.5,36.332405,26.0857,1.8147,70.9864,23564
164,37,493.5,391.5,36.331104,26.0928,1.869,68.2429,23565
165,37,496.5,391.5,36.336102,26.1321,1.8097,68.0803,23566
166,37,499.5,391.5,36.337341,26.1913,1.7952,66.9815,23567
167,37,502.5,391.5,36.340061,26.2465,1.8455,66.2663,23568
168,37,505.5,391.5,36.366604,26.2328,2.0317,67.929,23569
169,37,508.5,391.5,36.498562,26.0447,2.1837,68.6605,23570
170,37,511.5,391.5,NA,NA,0,NA,23571
171,37,514.5,391.5,NA,NA,0,NA,23572
172,37,517.5,391.5,NA,NA,0,NA,23573
173,37,520.5,391.5,NA,NA,0,NA,23574
174,37,523.5,391.5,NA,NA,0,NA,23575
175,37,526.5,391.5,36.647316,25.4986,0.6521,64.7225,23576
176,37,529.5,391.5,36.599514,25.5647,1.4742,64.99,23577
177,37,532.5,391.5,36.525078,25.6602,1.7966,63.5035,23578
178,37,535.5,391.5,36.401905,25.8844,1.802,56.6125,23579
179,37,538.5,391.5,36.243237,26.0487,2.1253,60.5682,23580
0,36,1.5,394.5,38.197403,23.1904,1.536,66.3797,23581
1,36,4.5,394.5,37.85091,23.9777,1.1805,63.3623,23582
2,36,7.5,394.5,37.491993,24.6812,1.6467,66.2541,23583
3,36,10.5,394.5,37.475021,24.6471,1.9736,68.076,23584
4,36,13.5,394.5,37.587753,24.3803,2.1784,68.5546,23585
5,36,16.5,394.5,37.695244,24.1917,2.2959,69.1208,23586
6,36,19.5,394.5,37.761795,24.1222,2.3608,68.8446,23587
7,36,22.5,394.5,37.765404,24.1846,2.402,68.1497,23588
8,36,25.5,394.5,37.702766,24.367,2.4362,67.6245,23589
9,36,28.5,394.5,37.580975,24.6451,2.4776,67.0513,23590
10,36,31.5,394.5,37.394325,25.0192,2.5223,66.516,23591
11,36,34.5,394.5,37.108932,25.5459,2.56,51.8929,23592
12,36,37.5,394.5,36.818123,26.1622,2.5617,38.4406,23593
13,36,40.5,394.5,36.563881,26.7279,2.4533,32.2476,23594
14,36,43.5,394.5,36.352711,27.1678,2.2661,32.6449,23595
15,36,46.5,394.5,36.196503,27.4943,2.1259,36.3893,23596
16,36,49.5,394.5,36.086327,27.741,2.0401,43.2182,23597
17,36,52.5,394.5,35.992989,27.9091,2.0203,33.1335,23598
18,36,55.5,394.5,35.940895,28.0044,2.1245,34.8366,23599
19,36,58.5,394.5,35.889236,28.0538,0.4263,30.0975,23600
20,36,61.5,394.5,35.879436,28.072,0.427,30.174,23601
21,36,64.5,394.5,35.907124,28.0533,2.4211,30.4669,23602
22,36,67.5,394.5,35.92522,28.0074,2.5436,33.1417,23603
23,36,70.5,394.5,36.00502,27.8229,1.6538,31.8076,23604
24,36,73.5,394.5,36.024696,27.7609,1.8678,32.7986,23605
25,36,76.5,394.5,36.051224,27.8192,1.5352,61.7356,23606
26,36,79.5,394.5,36.05785,27.7475,0.6438,68.7931,23607
27,36,82.5,394.5,35.973568,27.9829,2.2329,57.6613,23608
28,36,85.5,394.5,35.866375,28.1074,1.996,49.276,23609
29,36,88.5,394.5,35.766693,28.1783,1.9282,35.1709,23610
30,36,91.5,394.5,35.651333,28.2762,0.4963,31.829,23611
31,36,94.5,394.5,35.609959,28.3074,0.4959,30.5677,23612
32,36,97.5,394.5,35.514908,28.3756,1.6807,32.7095,23613
33,36,100.5,394.5,35.428604,28.4777,1.6717,31.9101,23614
34,36,103.5,394.5,35.347675,28.5745,1.6323,31.1886,23615
35,36,106.5,394.5,35.271671,28.6621,1.3913,31.5274,23616
36,36,109.5,394.5,35.202587,28.7334,1.2607,29.114,23617
37,36,112.5,394.5,35.133617,28.8128,1.3121,30.5284,23618
38,36,115.5,394.5,35.071609,28.8859,0.9704,30.0941,23619
39,36,118.5,394.5,35.031204,28.9208,0.8101,30.3883,23620
40,36,121.5,394.5,35.004925,28.9358,0.6435,29.9387,23621
41,36,124.5,394.5,34.986225,28.9508,0.4338,29.3608,23622
42,36,127.5,394.5,35.019764,28.8409,1.4608,30.9228,23623
43,36,130.5,394.5,35.018982,28.8394,1.326,31.0648,23624
44,36,133.5,394.5,35.029484,28.8193,1.0926,30.7828,23625
45,36,136.5,394.5,35.051167,28.7804,1.0067,31.0882,23626
46,36,139.5,394.5,35.070068,28.745,0.5124,29.8752,23627
47,36,142.5,394.5,35.249691,28.3824,1.3162,31.7324,23628
48,36,145.5,394.5,35.27821,28.3243,1.2318,32.0327,23629
49,36,148.5,394.5,35.290058,28.2978,0.8014,31.1367,23630
50,36,151.5,394.5,35.312206,28.2576,0.6112,30.9842,23631
51,36,154.5,394.5,35.331814,28.2289,0.441,30.4154,23632
52,36,157.5,394.5,35.499432,27.9547,1.2555,32.782,23633
53,36,160.5,394.5,35.540756,27.9414,0.5594,33.337,23634
54,36,163.5,394.5,35.89336,27.4982,2.0086,37.6479,23635
55,36,166.5,394.5,35.981148,27.4113,2.0061,34.8419,23636
56,36,169.5,394.5,35.81675,27.6526,0.5537,31.8603,23637
57,36,172.5,394.5,NA,NA,0,NA,23638
58,36,175.5,394.5,NA,NA,0,NA,23639
59,36,178.5,394.5,NA,NA,0,NA,23640
60,36,181.5,394.5,NA,NA,0,NA,23641
61,36,184.5,394.5,NA,NA,0,NA,23642
62,36,187.5,394.5,NA,NA,0,NA,23643
63,36,190.5,394.5,35.98782,27.1291,0.8493,39.826,23644
64,36,193.5,394.5,36.015812,27.1175,1.7601,38.4637,23645
65,36,196.5,394.5,35.992203,27.2202,1.859,35.3005,23646
66,36,199.5,394.5,35.931129,27.4012,1.5614,35.4045,23647
67,36,202.5,394.5,35.801342,27.6278,1.2545,35.1463,23648
68,36,205.5,394.5,35.831184,27.5622,1.4433,40.0239,23649
69,36,208.5,394.5,35.874359,27.4595,1.5734,37.7149,23650
70,36,211.5,394.5,35.931778,27.3206,1.6645,37.4489,23651
71,36,214.5,394.5,36.008373,27.1604,1.7374,37.5644,23652
72,36,217.5,394.5,36.066532,27.0556,1.781,39.6325,23653
73,36,220.5,394.5,36.371841,26.6164,0.3844,49.9927,23654
74,36,223.5,394.5,36.140591,26.9554,1.9637,45.2327,23655
75,36,226.5,394.5,36.151768,26.9795,2.0265,40.3761,23656
76,36,229.5,394.5,36.168152,27.0133,2.0677,42.1237,23657
77,36,232.5,394.5,36.196964,27.0224,2.0696,59.831,23658
78,36,235.5,394.5,36.211124,27.0169,1.9174,63.4402,23659
79,36,238.5,394.5,36.219486,26.9917,1.7321,64.4123,23660
80,36,241.5,394.5,36.224522,26.9585,1.5577,64.7937,23661
81,36,244.5,394.5,36.220825,26.9446,1.4121,62.994,23662
82,36,247.5,394.5,36.200581,26.9725,1.2824,57.779,23663
83,36,250.5,394.5,36.171028,26.9902,0.9271,54.6769,23664
84,36,253.5,394.5,36.142532,27.0339,0.6618,38.6621,23665
85,36,256.5,394.5,36.120914,27.1143,0.4403,36.2866,23666
86,36,259.5,394.5,36.131618,27.2208,0.4001,34.9196,23667
87,36,262.5,394.5,36.183258,27.2469,0.9256,33.8329,23668
88,36,265.5,394.5,36.239395,27.0824,1.5333,35.9126,23669
89,36,268.5,394.5,36.254444,27.0678,1.5995,57.4039,23670
90,36,271.5,394.5,36.18895,27.1268,1.4485,39.4475,23671
91,36,274.5,394.5,36.113235,27.1884,1.2872,42.6269,23672
92,36,277.5,394.5,36.033791,27.2088,1.1985,38.5139,23673
93,36,280.5,394.5,35.968609,27.1401,1.2181,38.2508,23674
94,36,283.5,394.5,35.971909,26.8718,1.3875,40.7892,23675
95,36,286.5,394.5,36.137634,26.3132,1.772,63.2441,23676
96,36,289.5,394.5,36.297947,25.8758,2.0291,64.7834,23677
97,36,292.5,394.5,36.436546,25.561,2.1703,65.2249,23678
98,36,295.5,394.5,36.559818,25.3237,2.2443,67.8453,23679
99,36,298.5,394.5,36.674385,25.1346,2.2834,68.1007,23680
100,36,301.5,394.5,36.768032,25.0085,2.3082,66.3028,23681
101,36,304.5,394.5,36.821129,24.9894,2.3006,66.5793,23682
102,36,307.5,394.5,36.803722,25.1538,2.1528,65.0099,23683
103,36,310.5,394.5,36.695072,25.5599,1.8743,58.4811,23684
104,36,313.5,394.5,36.556538,25.9442,1.771,41.5432,23685
105,36,316.5,394.5,36.501137,26.1257,1.8916,42.1735,23686
106,36,319.5,394.5,36.532799,26.0658,2.2935,45.3265,23687
107,36,322.5,394.5,36.504032,26.0943,0.9086,61.8716,23688
108,36,325.5,394.5,36.460205,26.1237,0.4913,46.2339,23689
109,36,328.5,394.5,36.38356,26.1776,0.3027,45.429,23690
110,36,331.5,394.5,36.265926,26.2644,0.1707,42.7576,23691
111,36,334.5,394.5,36.112316,26.3882,1.1782,42.0581,23692
112,36,337.5,394.5,36.069199,26.4528,1.1575,39.7015,23693
113,36,340.5,394.5,36.071266,26.4745,0.4085,42.4963,23694
114,36,343.5,394.5,35.974674,26.6512,1.409,56.583,23695
115,36,346.5,394.5,35.991158,26.7095,1.4757,56.2898,23696
116,36,349.5,394.5,36.025276,26.7176,1.5438,57.2952,23697
117,36,352.5,394.5,36.064873,26.7007,1.5897,56.9517,23698
118,36,355.5,394.5,36.105633,26.6725,1.6213,56.9936,23699
119,36,358.5,394.5,36.14357,26.643,1.6447,56.7709,23700
120,36,361.5,394.5,36.178192,26.6142,1.6661,56.2344,23701
121,36,364.5,394.5,36.210697,26.5846,1.6845,56.0547,23702
122,36,367.5,394.5,36.240154,26.5557,1.7014,56.0744,23703
123,36,370.5,394.5,36.263226,26.5328,1.7152,56.0984,23704
124,36,373.5,394.5,36.276699,26.5245,1.7218,56.1687,23705
125,36,376.5,394.5,36.275085,26.5449,1.7065,57.2695,23706
126,36,379.5,394.5,36.231571,26.6435,1.6201,57.0822,23707
127,36,382.5,394.5,36.067467,26.9688,1.2857,35.8394,23708
128,36,385.5,394.5,36.014511,27.0702,1.2856,35.8619,23709
129,36,388.5,394.5,36.069546,26.9562,1.5755,56.9154,23710
130,36,391.5,394.5,36.079716,26.9348,1.6836,56.6433,23711
131,36,394.5,394.5,36.086731,26.9338,1.7182,56.5214,23712
132,36,397.5,394.5,36.093395,26.9393,1.7238,56.7503,23713
133,36,400.5,394.5,36.098663,26.9483,1.7232,56.7744,23714
134,36,403.5,394.5,36.104343,26.9595,1.7232,56.2536,23715
135,36,406.5,394.5,36.113083,26.9665,1.7256,56.3497,23716
136,36,409.5,394.5,36.123425,26.9716,1.7273,56.3263,23717
137,36,412.5,394.5,36.134296,26.9716,1.7278,56.2768,23718
138,36,415.5,394.5,36.146435,26.9541,1.7336,56.6025,23719
139,36,418.5,394.5,36.162453,26.9123,1.7693,55.9004,23720
140,36,421.5,394.5,36.193928,26.7857,1.9453,61.9384,23721
