X (Grid)	Y (Grid)	X (m)	Y (m)	Data
73	134	220.5	100.5	34.832588
74	134	223.5	100.5	-999
75	134	226.5	100.5	-999
76	134	229.5	100.5	-999
77	134	232.5	100.5	34.426968
78	134	235.5	100.5	34.503277
79	134	238.5	100.5	34.44342
80	134	241.5	100.5	34.193195
81	134	244.5	100.5	34.07254
82	134	247.5	100.5	33.967999
83	134	250.5	100.5	33.876205
84	134	253.5	100.5	33.787415
85	134	256.5	100.5	33.692429
86	134	259.5	100.5	33.601971
87	134	262.5	100.5	33.525394
88	134	265.5	100.5	33.464428
89	134	268.5	100.5	33.415913
90	134	271.5	100.5	33.374744
91	134	274.5	100.5	33.341812
92	134	277.5	100.5	33.331242
93	134	280.5	100.5	33.302116
94	134	283.5	100.5	33.271557
95	134	286.5	100.5	33.246201
96	134	289.5	100.5	33.230438
97	134	292.5	100.5	33.221851
98	134	295.5	100.5	33.222477
99	134	298.5	100.5	33.230186
100	134	301.5	100.5	33.251045
101	134	304.5	100.5	33.283012
102	134	307.5	100.5	33.307972
103	134	310.5	100.5	33.330055
104	134	313.5	100.5	33.346062
105	134	316.5	100.5	33.539696
106	134	319.5	100.5	33.619202
107	134	322.5	100.5	33.684399
108	134	325.5	100.5	33.738682
109	134	328.5	100.5	33.781445
110	134	331.5	100.5	33.813816
111	134	334.5	100.5	33.849468
112	134	337.5	100.5	33.892658
113	134	340.5	100.5	33.944695
114	134	343.5	100.5	34.005966
115	134	346.5	100.5	34.079494
116	134	349.5	100.5	34.166637
117	134	352.5	100.5	34.263596
118	134	355.5	100.5	34.355
119	134	358.5	100.5	34.428982
120	134	361.5	100.5	34.50946
121	134	364.5	100.5	34.595444
122	134	367.5	100.5	34.661503
123	134	370.5	100.5	34.728283
124	134	373.5	100.5	34.805386
125	134	376.5	100.5	34.870689
126	134	379.5	100.5	35.293644
127	134	382.5	100.5	35.440651
128	134	385.5	100.5	35.564526
129	134	388.5	100.5	35.671234
130	134	391.5	100.5	35.760887
131	134	394.5	100.5	35.831306
132	134	397.5	100.5	35.881901
133	134	400.5	100.5	35.914421
134	134	403.5	100.5	35.92979
135	134	406.5	100.5	35.950325
136	134	409.5	100.5	35.991383
137	134	412.5	100.5	36.059711
138	134	415.5	100.5	36.160538
139	134	418.5	100.5	36.269676
140	134	421.5	100.5	36.362854
141	134	424.5	100.5	36.437744
142	134	427.5	100.5	36.491283
143	134	430.5	100.5	36.533253
144	134	433.5	100.5	36.55611
145	134	436.5	100.5	36.558266
146	134	439.5	100.5	36.533619
147	134	442.5	100.5	36.476025
148	134	445.5	100.5	36.684517
149	134	448.5	100.5	-999
150	134	451.5	100.5	-999
151	134	454.5	100.5	-999
152	134	457.5	100.5	-999
153	134	460.5	100.5	36.308247
154	134	463.5	100.5	36.418362
155	134	466.5	100.5	36.36544
156	134	469.5	100.5	36.30114
157	134	472.5	100.5	36.156353
158	134	475.5	100.5	36.15107
159	134	478.5	100.5	36.14724
160	134	481.5	100.5	36.144924
161	134	484.5	100.5	36.146881
162	134	487.5	100.5	36.154324
163	134	490.5	100.5	36.162861
164	134	493.5	100.5	36.174564
165	134	496.5	100.5	36.184917
166	134	499.5	100.5	36.198788
167	134	502.5	100.5	36.203907
168	134	505.5	100.5	36.200294
169	134	508.5	100.5	36.202358
170	134	511.5	100.5	36.220402
171	134	514.5	100.5	36.266544
172	134	517.5	100.5	36.301399
173	134	520.5	100.5	36.332981
174	134	523.5	100.5	36.363201
175	134	526.5	100.5	36.381294
176	134	529.5	100.5	36.38509
177	134	532.5	100.5	36.385426
178	134	535.5	100.5	36.385731
179	134	538.5	100.5	36.367737
0	133	1.5	103.5	39.269627
1	133	4.5	103.5	39.302376
2	133	7.5	103.5	-999
3	133	10.5	103.5	-999
4	133	13.5	103.5	-999
5	133	16.5	103.5	-999
6	133	19.5	103.5	-999
7	133	22.5	103.5	38.782078
8	133	25.5	103.5	38.767975
9	133	28.5	103.5	38.667908
10	133	31.5	103.5	-999
11	133	34.5	103.5	38.384136
12	133	37.5	103.5	38.287342
13	133	40.5	103.5	38.155258
14	133	43.5	103.5	38.032177
15	133	46.5	103.5	37.915695
16	133	49.5	103.5	37.788567
17	133	52.5	103.5	37.691292
18	133	55.5	103.5	37.665562
19	133	58.5	103.5	37.698666
20	133	61.5	103.5	37.779896
21	133	64.5	103.5	37.826656
22	133	67.5	103.5	37.863525
23	133	70.5	103.5	37.899448
24	133	73.5	103.5	37.90593
25	133	76.5	103.5	37.803024
26	133	79.5	103.5	38.115437
27	133	82.5	103.5	37.822071
28	133	85.5	103.5	37.74617
29	133	88.5	103.5	37.657993
30	133	91.5	103.5	37.569016
31	133	94.5	103.5	37.470425
32	133	97.5	103.5	37.375523
33	133	100.5	103.5	37.293037
34	133	103.5	103.5	37.24358
35	133	106.5	103.5	37.272091
36	133	109.5	103.5	37.234783
37	133	112.5	103.5	37.162918
38	133	115.5	103.5	37.064545
39	133	118.5	103.5	36.99078
40	133	121.5	103.5	36.99844
41	133	124.5	103.5	36.826244
42	133	127.5	103.5	36.821758
43	133	130.5	103.5	36.817184
44	133	133.5	103.5	36.724094
45	133	136.5	103.5	36.732624
46	133	139.5	103.5	36.755764
47	133	142.5	103.5	36.803493
48	133	145.5	103.5	36.861137
49	133	148.5	103.5	37.13887
50	133	151.5	103.5	37.213375
51	133	154.5	103.5	37.308926
52	133	157.5	103.5	37.401443
53	133	160.5	103.5	37.174355
54	133	163.5	103.5	37.113548
55	133	166.5	103.5	37.164726
56	133	169.5	103.5	37.132492
57	133	172.5	103.5	37.108868
58	133	175.5	103.5	-999
59	133	178.5	103.5	-999
60	133	181.5	103.5	-999
61	133	184.5	103.5	-999
62	133	187.5	103.5	-999
63	133	190.5	103.5	36.631298
64	133	193.5	103.5	36.067677
65	133	196.5	103.5	35.916412
66	133	199.5	103.5	35.801765
67	133	202.5	103.5	35.73291
68	133	205.5	103.5	35.477814
69	133	208.5	103.5	35.314014
70	133	211.5	103.5	35.166969
71	133	214.5	103.5	35.046017
72	133	217.5	103.5	34.940731
73	133	220.5	103.5	-999
74	133	223.5	103.5	-999
75	133	226.5	103.5	34.426834
76	133	229.5	103.5	34.3801
77	133	232.5	103.5	34.376606
78	133	235.5	103.5	34.329369
79	133	238.5	103.5	34.263248
80	133	241.5	103.5	34.150539
81	133	244.5	103.5	34.043743
82	133	247.5	103.5	33.947018
83	133	250.5	103.5	33.862133
84	133	253.5	103.5	33.784412
85	133	256.5	103.5	33.691166
86	133	259.5	103.5	33.595604
87	133	262.5	103.5	33.527107
88	133	265.5	103.5	33.472446
89	133	268.5	103.5	33.429649
90	133	271.5	103.5	33.408916
91	133	274.5	103.5	33.367954
92	133	277.5	103.5	33.33078
93	133	280.5	103.5	33.305515
94	133	283.5	103.5	33.275593
95	133	286.5	103.5	33.252403
96	133	289.5	103.5	33.240501
97	133	292.5	103.5	33.233524
98	133	295.5	103.5	33.233414
99	133	298.5	103.5	33.242928
100	133	301.5	103.5	33.260738
101	133	304.5	103.5	33.291447
102	133	307.5	103.5	33.315502
103	133	310.5	103.5	33.506699
104	133	313.5	103.5	33.549507
105	133	316.5	103.5	33.609085
106	133	319.5	103.5	33.675404
107	133	322.5	103.5	33.737885
108	133	325.5	103.5	33.794605
109	133	328.5	103.5	33.839439
110	133	331.5	103.5	33.874237
111	133	334.5	103.5	33.907974
112	133	337.5	103.5	33.953407
113	133	340.5	103.5	34.005093
114	133	343.5	103.5	34.066807
115	133	346.5	103.5	34.141834
116	133	349.5	103.5	34.234158
117	133	352.5	103.5	34.341801
118	133	355.5	103.5	34.438328
119	133	358.5	103.5	34.487068
120	133	361.5	103.5	34.55938
121	133	364.5	103.5	34.632145
122	133	367.5	103.5	34.685291
123	133	370.5	103.5	35.062164
124	133	373.5	103.5	35.170036
125	133	376.5	103.5	35.288494
126	133	379.5	103.5	35.412483
127	133	382.5	103.5	35.540859
128	133	385.5	103.5	35.640564
129	133	388.5	103.5	35.722191
130	133	391.5	103.5	35.789967
131	133	394.5	103.5	35.842278
132	133	397.5	103.5	35.874092
133	133	400.5	103.5	35.888187
134	133	403.5	103.5	35.910656
135	133	406.5	103.5	35.941071
136	133	409.5	103.5	35.989697
137	133	412.5	103.5	36.061058
138	133	415.5	103.5	36.167542
139	133	418.5	103.5	36.288235
140	133	421.5	103.5	36.383728
141	133	424.5	103.5	36.457005
142	133	427.5	103.5	36.511642
143	133	430.5	103.5	36.556122
144	133	433.5	103.5	36.5574
145	133	436.5	103.5	36.557667
146	133	439.5	103.5	36.663696
147	133	442.5	103.5	36.571846
148	133	445.5	103.5	-999
149	133	448.5	103.5	-999
150	133	451.5	103.5	-999
151	133	454.5	103.5	-999
152	133	457.5	103.5	-999
153	133	460.5	103.5	-999
154	133	463.5	103.5	36.537857
155	133	466.5	103.5	36.414845
156	133	469.5	103.5	36.334824
157	133	472.5	103.5	36.286907
158	133	475.5	103.5	36.264626
159	133	478.5	103.5	36.146542
160	133	481.5	103.5	36.146503
161	133	484.5	103.5	36.155903
162	133	487.5	103.5	36.161007
163	133	490.5	103.5	36.171116
164	133	493.5	103.5	36.186684
165	133	496.5	103.5	36.200218
166	133	499.5	103.5	36.235394
167	133	502.5	103.5	36.241001
168	133	505.5	103.5	36.227341
169	133	508.5	103.5	36.21859
170	133	511.5	103.5	36.221523
171	133	514.5	103.5	36.242924
172	133	517.5	103.5	36.271236
173	133	520.5	103.5	36.306992
174	133	523.5	103.5	36.34903
175	133	526.5	103.5	36.369488
176	133	529.5	103.5	36.363144
177	133	532.5	103.5	36.356579
178	133	535.5	103.5	36.366104
179	133	538.5	103.5	36.374077
0	132	1.5	106.5	39.157845
1	132	4.5	106.5	39.13102
2	132	7.5	106.5	-999
3	132	10.5	106.5	-999
4	132	13.5	106.5	-999
