"","X (Grid)","Y (Grid)","X (m)","Y (m)","AirT","rh","Wind","MRT","Point","UTCI"
"9298",117,116,352.5,154.5,35.615917,28.9622,0.1093,44.0407,9298,36.2604998144303
"9299",118,116,355.5,154.5,35.720181,28.8617,0.1385,45.2755,9299,36.6467645947346
"9300",119,116,358.5,154.5,35.88546,28.7414,0.0751,52.8531,9300,38.6556516449078
"9301",120,116,361.5,154.5,NA,NA,0,NA,9301,NA
"9302",121,116,364.5,154.5,NA,NA,0,NA,9302,NA
"9303",122,116,367.5,154.5,36.355217,27.4158,0.1659,46.2634,9303,37.320666205092
"9304",123,116,370.5,154.5,36.440037,27.2204,0.6004,44.3904,9304,36.9869507466908
"9305",124,116,373.5,154.5,36.527805,27.043,1.0695,42.769,9305,36.8539665101794
"9306",125,116,376.5,154.5,36.592037,26.9294,1.3346,43.3771,9306,37.0833641126823
"9307",126,116,379.5,154.5,36.646484,26.865,1.4843,63.5001,9307,42.0060764673711
"9308",127,116,382.5,154.5,36.72097,26.8261,1.573,57.4185,9308,40.566118919328
"9309",128,116,385.5,154.5,36.819988,26.7819,1.6449,57.9732,9309,40.7712059984674
"9310",129,116,388.5,154.5,36.9608,26.6995,1.6242,58.911,9310,41.1222786672469
"9311",130,116,391.5,154.5,37.125153,26.5985,0.5602,62.7579,9311,42.0078457865707
"9312",131,116,394.5,154.5,NA,NA,0,NA,9312,NA
"9313",132,116,397.5,154.5,NA,NA,0,NA,9313,NA
"9314",133,116,400.5,154.5,NA,NA,0,NA,9314,NA
"9315",134,116,403.5,154.5,37.119602,26.7009,0.5819,60.9327,9315,41.5739508739342
"9316",135,116,406.5,154.5,37.023205,26.8001,1.2805,56.2803,9316,40.5728507494057
"9317",136,116,409.5,154.5,36.963329,26.8566,1.4489,39.7842,9317,36.5597089401883
"9318",137,116,412.5,154.5,36.948475,26.8273,1.4914,44.7077,9318,37.7131519801205
"9319",138,116,415.5,154.5,36.928265,26.8224,1.4522,61.3311,9319,41.7184356859635
"9320",139,116,418.5,154.5,36.831978,26.9672,1.3349,43.8201,9320,37.4049725829668
"9321",140,116,421.5,154.5,36.69936,27.1625,1.2639,38.6998,9321,36.0679226026196
"9322",141,116,424.5,154.5,36.523849,27.42,1.2066,36.7619,9322,35.4540346883226
"9323",142,116,427.5,154.5,36.35767,27.6404,1.2358,34.839,9323,34.8617142103398
"9324",143,116,430.5,154.5,36.235222,27.7861,1.2984,33.1379,9324,34.3608973204736
"9325",144,116,433.5,154.5,36.162552,27.8664,1.3669,32.9366,9325,34.255863345167
"9326",145,116,436.5,154.5,36.119652,27.9144,1.4261,32.7318,9326,34.1723301515281
"9327",146,116,439.5,154.5,36.090603,27.9435,1.4753,32.7255,9327,34.1454405318344
"9328",147,116,442.5,154.5,36.070518,27.9591,1.5112,32.6584,9328,34.1108257106209
"9329",148,116,445.5,154.5,36.063232,27.9598,1.5355,32.8628,9329,34.1512353308014
"9330",149,116,448.5,154.5,36.076275,27.9394,1.5505,33.3263,9330,34.2708829450698
"9331",150,116,451.5,154.5,36.116844,27.891,1.57,34.0656,9331,34.479450587022
"9332",151,116,454.5,154.5,36.18911,27.8159,1.5843,36.6557,9332,35.1536367618624
"9333",152,116,457.5,154.5,36.272888,27.7198,1.597,56.4738,9333,39.9887721638543
"9334",153,116,460.5,154.5,36.31551,27.6564,1.6103,56.9646,9334,40.1392244892741
"9335",154,116,463.5,154.5,36.341228,27.5922,1.631,57.3552,9335,40.2486642983532
"9336",155,116,466.5,154.5,36.36834,27.4871,1.6675,62.7422,9336,41.57483762539
"9337",156,116,469.5,154.5,36.392029,27.3974,1.7093,65.417,9337,42.2360697578853
"9338",157,116,472.5,154.5,36.412777,27.331,1.7241,64.317,9338,41.9755629421255
"9339",158,116,475.5,154.5,36.423321,27.3192,1.7158,58.4051,9339,40.540176089499
"9340",159,116,478.5,154.5,36.433479,27.309,1.693,58.1435,9340,40.4909542296237
"9341",160,116,481.5,154.5,36.445328,27.29,1.689,57.5638,9341,40.3602181077034
"9342",161,116,484.5,154.5,36.453552,27.2751,1.6973,56.9833,9342,40.2232823246177
"9343",162,116,487.5,154.5,36.451714,27.2784,1.7057,56.6365,9343,40.1353585079806
"9344",163,116,490.5,154.5,36.428787,27.3153,1.6877,56.4535,9344,40.0773168446187
"9345",164,116,493.5,154.5,36.365406,27.3979,1.651,38.3687,9345,35.6932228810449
"9346",165,116,496.5,154.5,36.328518,27.4387,1.6337,35.3388,9346,34.9488572706635
"9347",166,116,499.5,154.5,36.323189,27.4248,1.6197,35.2649,9347,34.927061055415
"9348",167,116,502.5,154.5,36.35154,27.3556,1.6368,35.2243,9348,34.9389585887937
"9349",168,116,505.5,154.5,36.4179,27.2263,1.6853,36.4251,9349,35.2712336413804
"9350",169,116,508.5,154.5,36.534763,27.0361,1.7496,46.6184,9350,37.7723395056926
"9351",170,116,511.5,154.5,36.626179,26.8677,1.8369,57.02,9351,40.3238730583099
"9352",171,116,514.5,154.5,36.696087,26.7249,1.9547,58.235,9352,40.6343081568914
"9353",172,116,517.5,154.5,36.745464,26.6258,2.0473,59.1298,9353,40.8561658604546
"9354",173,116,520.5,154.5,36.785446,26.5457,2.1371,59.5362,9354,40.9510711218239
"9355",174,116,523.5,154.5,36.830753,26.4398,2.3369,66.3064,9355,42.5420414262538
"9356",175,116,526.5,154.5,36.868332,26.3683,2.3251,66.2346,9356,42.5605840373702
"9357",176,116,529.5,154.5,36.892113,26.3154,2.1431,66.1267,9357,42.6346509271916
"9358",177,116,532.5,154.5,36.872318,26.3024,1.7749,64.8004,9358,42.4243534833454
"9359",178,116,535.5,154.5,36.784782,26.3398,1.4925,63.7819,9359,42.1625098730604
"9360",179,116,538.5,154.5,36.600655,26.4698,1.682,63.1513,9360,41.8177924938776
"9361",0,115,1.5,157.5,39.227417,21.8957,1.9964,78.7227,9361,47.6342177815182
"9362",1,115,4.5,157.5,39.18692,22.023,1.8846,73.1726,9362,46.2415500464068
"9363",2,115,7.5,157.5,39.107796,22.2217,1.7881,72.9195,9363,46.1391517888355
"9364",3,115,10.5,157.5,39.00423,22.4697,1.6897,72.6242,9364,46.0049675875682
"9365",4,115,13.5,157.5,38.883701,22.7464,1.4981,72.4115,9365,45.8793165362724
"9366",5,115,16.5,157.5,38.724682,23.1129,1.2776,70.2095,9366,45.2101908008398
"9367",6,115,19.5,157.5,38.629307,23.2558,0.8754,67.2499,9367,44.2945999520502
"9368",7,115,22.5,157.5,38.586365,23.3833,0.5945,46.5403,9368,39.0380390500191
"9369",8,115,25.5,157.5,38.562393,23.5655,0.3918,48.0167,9369,39.3056332663855
"9370",9,115,28.5,157.5,38.644684,23.6063,0.4252,70.4288,9370,44.8826834995125
"9371",10,115,31.5,157.5,38.677464,23.6906,0.6116,72.1198,9371,45.4278984202111
"9372",11,115,34.5,157.5,38.672169,23.7977,0.6013,72.8684,9372,45.6123209167564
"9373",12,115,37.5,157.5,38.613674,23.9552,0.3418,76.5389,9373,46.4183360994578
"9374",13,115,40.5,157.5,38.386089,24.4603,1.3819,66.5045,9374,44.1041424958361
"9375",14,115,43.5,157.5,38.384754,24.504,1.3584,66.4181,9375,44.0840104726749
"9376",15,115,46.5,157.5,38.560696,24.1534,0.1818,69.0373,9376,44.5121439031629
"9377",16,115,49.5,157.5,38.417408,24.331,0.1151,67.7299,9377,44.0825979523707
"9378",17,115,52.5,157.5,NA,NA,0,NA,9378,NA
"9379",18,115,55.5,157.5,38.074409,24.7891,0.0302,43.2161,9379,37.8272615220298
"9380",19,115,58.5,157.5,38.073647,24.8274,0.0724,45.6172,9380,38.4108123737727
"9381",20,115,61.5,157.5,NA,NA,0,NA,9381,NA
"9382",21,115,64.5,157.5,NA,NA,0,NA,9382,NA
"9383",22,115,67.5,157.5,NA,NA,0,NA,9383,NA
"9384",23,115,70.5,157.5,NA,NA,0,NA,9384,NA
"9385",24,115,73.5,157.5,NA,NA,0,NA,9385,NA
"9386",25,115,76.5,157.5,37.977142,25.4869,0.4162,70.1084,9386,44.4031565040901
"9387",26,115,79.5,157.5,37.883968,25.6161,1.2376,66.4998,9387,43.7399752045506
"9388",27,115,82.5,157.5,37.812603,25.6696,1.2528,62.4925,9388,42.6976111768949
"9389",28,115,85.5,157.5,37.748127,25.6783,0.4737,61.3417,9389,42.0559611424979
"9390",29,115,88.5,157.5,37.605099,25.6991,1.5789,52.2585,9390,40.0334937406168
"9391",30,115,91.5,157.5,37.53104,25.833,1.5893,47.0148,9391,38.7243576761146
"9392",31,115,94.5,157.5,37.474152,25.9237,1.515,41.3747,9392,37.3486559657896
"9393",32,115,97.5,157.5,37.430328,26.0927,0.5065,39.4432,9393,36.4678213369164
"9394",33,115,100.5,157.5,37.390068,26.2111,1.0991,45.5844,9394,38.2415153602484
"9395",34,115,103.5,157.5,37.363907,26.3308,1.2647,43.1424,9395,37.6731580618234
"9396",35,115,106.5,157.5,37.342274,26.4254,1.3449,68.0772,9396,43.7194615809482
"9397",36,115,109.5,157.5,37.277187,26.438,1.4058,43.5667,9397,37.7152044602925
"9398",37,115,112.5,157.5,37.263485,26.4572,1.4622,52.698,9398,39.8896422833539
"9399",38,115,115.5,157.5,37.272503,26.4633,1.5085,67.2489,9399,43.4423609665422
"9400",39,115,118.5,157.5,37.268562,26.4256,1.5352,66.7397,9400,43.3071487241293
"9401",40,115,121.5,157.5,37.241718,26.3307,1.5548,48.3889,9401,38.8225296089387
"9402",41,115,124.5,157.5,37.252903,26.2077,1.6293,59.9815,9402,41.6099392472249
"9403",42,115,127.5,157.5,37.289558,25.9867,1.7643,52.9394,9403,39.9040746148363
"9404",43,115,130.5,157.5,37.36327,25.8112,1.9017,68.9311,9404,43.8055454723871
"9405",44,115,133.5,157.5,37.354885,25.8125,1.9734,71.3816,9405,44.379336153735
"9406",45,115,136.5,157.5,37.287811,25.9416,2.0118,75.3956,9406,45.3118418621505
"9407",46,115,139.5,157.5,37.24921,26.0683,2.0188,72.8088,9407,44.6372303799331
"9408",47,115,142.5,157.5,37.126804,26.3483,1.9975,76.6257,9408,45.5056643934932
"9409",48,115,145.5,157.5,36.99612,26.6705,1.9148,76.496,9409,45.4070190539887
"9410",49,115,148.5,157.5,36.878109,26.9385,1.9048,77.856,9410,45.6638001728915
"9411",50,115,151.5,157.5,36.767841,27.1686,1.9793,78.5283,9411,45.719474692378
"9412",51,115,154.5,157.5,36.6521,27.4151,2.0131,78.1464,9412,45.5199086368091
"9413",52,115,157.5,157.5,36.531868,27.677,2.029,78.4288,9413,45.4917647250075
"9414",53,115,160.5,157.5,36.408661,27.9485,2.0363,78.1833,9414,45.3318792622462
"9415",54,115,163.5,157.5,36.286968,28.2184,2.0371,78.3181,9415,45.27202311743
"9416",55,115,166.5,157.5,36.171486,28.4749,2.0284,78.2929,9416,45.181048026685
"9417",56,115,169.5,157.5,36.067112,28.7049,2.0025,78.0302,9417,45.0468207255308
"9418",57,115,172.5,157.5,35.977539,28.8966,1.9447,78.4569,9418,45.1124500169355
"9419",58,115,175.5,157.5,35.897827,29.0541,1.8333,78.2124,9419,45.0378460162165
"9420",59,115,178.5,157.5,35.82217,29.1882,1.6777,77.8998,9420,44.9600357817359
"9421",60,115,181.5,157.5,35.746307,29.3081,1.548,77.811,9421,44.9199047354184
"9422",61,115,184.5,157.5,35.673023,29.4131,1.4328,78.8581,9422,45.1560202353659
"9423",62,115,187.5,157.5,35.60136,29.5169,1.325,78.457,9423,45.0197332995807
"9424",63,115,190.5,157.5,35.534721,29.6204,1.2578,78.47,9424,44.981386613614
"9425",64,115,193.5,157.5,35.480732,29.7136,1.248,79.3503,9425,45.1643141392673
"9426",65,115,196.5,157.5,35.454105,29.7706,1.2492,79.7259,9426,45.2399304678542
"9427",66,115,199.5,157.5,35.48299,29.7405,1.1925,81.5866,9427,45.7366031398179
"9428",67,115,202.5,157.5,35.572689,29.61,1.0201,82.1108,9428,45.9318740147263
"9429",68,115,205.5,157.5,35.698463,29.4147,0.5652,85.7408,9429,46.7829350259223
"9430",69,115,208.5,157.5,NA,NA,0,NA,9430,NA
"9431",70,115,211.5,157.5,NA,NA,0,NA,9431,NA
"9432",71,115,214.5,157.5,NA,NA,0,NA,9432,NA
"9433",72,115,217.5,157.5,NA,NA,0,NA,9433,NA
"9434",73,115,220.5,157.5,NA,NA,0,NA,9434,NA
"9435",74,115,223.5,157.5,34.497902,33.0665,0.2533,33.2175,9435,32.8591085375507
"9436",75,115,226.5,157.5,34.494965,33.1631,0.7672,35.5602,9436,33.5774065482374
"9437",76,115,229.5,157.5,34.450451,33.2411,1.1359,57.2294,9437,38.9865961971763
"9438",77,115,232.5,157.5,34.384209,33.3041,0.4628,32.9588,9438,32.710649197857
"9439",78,115,235.5,157.5,34.224461,33.4745,0.9368,30.8348,9439,32.2232203392593
"9440",79,115,238.5,157.5,33.971684,33.8062,1.1725,30.202,9440,31.8770898804659
"9441",80,115,241.5,157.5,33.770916,34.084,0.8195,29.6415,9441,31.5290164109792
"9442",81,115,244.5,157.5,33.404121,34.7635,0.3096,28.5559,9442,30.8387560333283
"9443",82,115,247.5,157.5,33.507469,34.4228,1.3303,50.8129,9443,36.620388673422
"9444",83,115,250.5,157.5,33.482533,34.4411,1.3909,36.2429,9444,32.9414458571516
"9445",84,115,253.5,157.5,33.622147,33.8772,1.4971,39.6213,9445,33.8502986038027
"9446",85,115,256.5,157.5,33.631496,33.928,1.594,39.6523,9446,33.8351305947144
"9447",86,115,259.5,157.5,33.705032,33.8715,1.6998,56.4341,9447,38.0148631773649
"9448",87,115,262.5,157.5,33.801331,33.692,1.6643,56.2861,9448,38.0694377262901
"9449",88,115,265.5,157.5,33.902756,33.3675,1.0862,56.4089,9449,38.3463849634231
"9450",89,115,268.5,157.5,34.008423,33.0082,0.8023,57.566,9450,38.6968725574692
"9451",90,115,271.5,157.5,34.089142,32.6221,0.6877,64.1288,9451,40.3559109265694
"9452",91,115,274.5,157.5,34.169373,32.3244,0.6714,64.8593,9452,40.5795623610752
"9453",92,115,277.5,157.5,34.231628,32.1336,0.7812,64.3069,9453,40.5075792148959
"9454",93,115,280.5,157.5,34.271191,32.0623,1.0863,62.3065,9454,40.0530208381476
"9455",94,115,283.5,157.5,34.303326,32.0317,1.4093,62.1233,9455,39.9691240522909
"9456",95,115,286.5,157.5,34.320339,32.0773,1.7095,62.67,9456,40.004704265695
"9457",96,115,289.5,157.5,34.347893,32.0548,2.0138,62.4717,9457,39.8177137299316
"9458",97,115,292.5,157.5,34.388329,31.9652,2.2011,61.9329,9458,39.6024691506458
"9459",98,115,295.5,157.5,34.39534,31.953,2.4518,63.0585,9459,39.7205156484797
"9460",99,115,298.5,157.5,34.376972,32.0006,2.4738,59.7663,9460,38.8815590855637
"9461",100,115,301.5,157.5,34.341255,32.0845,2.2634,61.0833,9461,39.3162518369056
"9462",101,115,304.5,157.5,34.30204,32.1673,1.8723,58.0389,9462,38.764879679896
"9463",102,115,307.5,157.5,34.266323,32.2256,1.2831,42.0508,9463,34.9904916617007
"9464",103,115,310.5,157.5,34.263897,32.1989,0.5075,36.0637,9464,33.3377386521771
"9465",104,115,313.5,157.5,34.369282,31.7946,1.6669,40.8601,9465,34.673533410137
"9466",105,115,316.5,157.5,34.539104,31.3897,1.773,48.465,9466,36.6294598375704
"9467",106,115,319.5,157.5,34.682606,30.9994,1.8792,63.5728,9467,40.4085439834978
"9468",107,115,322.5,157.5,34.807339,30.6751,1.8868,64.6052,9468,40.7535206744673
"9469",108,115,325.5,157.5,34.909061,30.4042,1.8273,64.7025,9469,40.8818223517931
"9470",109,115,328.5,157.5,34.993275,30.1764,1.6576,64.9633,9470,41.0802703709289
"9471",110,115,331.5,157.5,35.073967,29.9706,1.5064,62.9954,9471,40.7023613376195
"9472",111,115,334.5,157.5,35.160946,29.7723,1.2737,64.8619,9472,41.2787605367568
"9473",112,115,337.5,157.5,35.247211,29.5932,0.5806,68.4593,9473,42.1232930352417
"9474",113,115,340.5,157.5,NA,NA,0,NA,9474,NA
"9475",114,115,343.5,157.5,NA,NA,0,NA,9475,NA
"9476",115,115,346.5,157.5,NA,NA,0,NA,9476,NA
"9477",116,115,349.5,157.5,NA,NA,0,NA,9477,NA
"9478",117,115,352.5,157.5,NA,NA,0,NA,9478,NA
"9479",118,115,355.5,157.5,35.742878,28.8632,0.1304,41.402,9479,35.7037455782719
"9480",119,115,358.5,157.5,NA,NA,0,NA,9480,NA
"9481",120,115,361.5,157.5,NA,NA,0,NA,9481,NA
"9482",121,115,364.5,157.5,NA,NA,0,NA,9482,NA
"9483",122,115,367.5,157.5,NA,NA,0,NA,9483,NA
"9484",123,115,370.5,157.5,36.48835,27.1043,0.2966,43.1247,9484,36.6367951085244
"9485",124,115,373.5,157.5,36.539963,26.9923,0.987,41.8682,9485,36.6220244124044
"9486",125,115,376.5,157.5,36.603752,26.8835,1.2203,43.8906,9486,37.2067357035162
"9487",126,115,379.5,157.5,36.655514,26.8149,1.4185,61.9579,9487,41.640795578361
"9488",127,115,382.5,157.5,36.713326,26.7725,1.5202,63.1155,9488,41.9580629771851
"9489",128,115,385.5,157.5,36.780151,26.7691,1.5399,57.3146,9489,40.5947393866012
"9490",129,115,388.5,157.5,36.877003,26.7333,1.457,57.5256,9490,40.7389253376677
"9491",130,115,391.5,157.5,36.989834,26.6445,1.0887,59.9994,9491,41.4285492589215
"9492",131,115,394.5,157.5,37.09853,26.515,0.4153,62.5672,9492,41.8900092740999
"9493",132,115,397.5,157.5,NA,NA,0,NA,9493,NA
"9494",133,115,400.5,157.5,37.111225,26.5409,0.5903,69.7986,9494,43.7572372139455
"9495",134,115,403.5,157.5,37.041477,26.6711,1.3688,70.8439,9495,44.1617009143662
"9496",135,115,406.5,157.5,37.021675,26.7224,1.614,59.517,9496,41.3263176599124
"9497",136,115,409.5,157.5,37.009327,26.7411,1.6142,58.5188,9497,41.0736226158895
"9498",137,115,412.5,157.5,36.988083,26.7461,1.4769,59.1281,9498,41.2244880981321
"9499",138,115,415.5,157.5,36.932198,26.7855,1.3086,61.3429,9499,41.7321293720464
"9500",139,115,418.5,157.5,36.804615,26.9799,1.1316,38.9606,9500,36.1914721739358
"9501",140,115,421.5,157.5,36.649883,27.2128,1.0392,38.4298,9501,35.9170455562836
"9502",141,115,424.5,157.5,36.476231,27.4535,1.0393,36.3707,9502,35.2823479996448
"9503",142,115,427.5,157.5,36.324135,27.6429,1.1077,33.5277,9503,34.4939389387512
"9504",143,115,430.5,157.5,36.233765,27.7399,1.2017,33.2676,9504,34.3745731769831
"9505",144,115,433.5,157.5,36.194912,27.7742,1.2955,33.0628,9505,34.3049703676322
"9506",145,115,436.5,157.5,36.17173,27.8013,1.3711,33.0036,9506,34.2769943489846
"9507",146,115,439.5,157.5,36.150692,27.8207,1.4326,32.8219,9507,34.2177335759248
"9508",147,115,442.5,157.5,36.133381,27.8323,1.4819,32.7525,9508,34.1859631507702
"9509",148,115,445.5,157.5,36.128738,27.8303,1.5201,33.0347,9509,34.2471509822105
"9510",149,115,448.5,157.5,36.142899,27.8141,1.5506,33.538,9510,34.3767994736351
"9511",150,115,451.5,157.5,36.18388,27.7736,1.5802,34.1455,9511,34.554329959745
"9512",151,115,454.5,157.5,36.264885,27.6974,1.5939,45.2517,9512,37.2653256074554
"9513",152,115,457.5,157.5,36.306553,27.6561,1.5991,56.5459,9513,40.0318662148226
"9514",153,115,460.5,157.5,36.320908,27.6391,1.6044,56.7013,9514,40.0801746069987
"9515",154,115,463.5,157.5,36.32571,27.6212,1.6133,57.2842,9515,40.223504589313
"9516",155,115,466.5,157.5,36.334232,27.5763,1.6331,57.687,9516,40.3221352900118
"9517",156,115,469.5,157.5,36.358322,27.4706,1.6713,62.8501,9517,41.5907057602536
"9518",157,115,472.5,157.5,36.386105,27.3696,1.7152,65.7362,9518,42.3062698640654
"9519",158,115,475.5,157.5,36.413857,27.2906,1.7282,64.4475,9519,42.0051812199134
"9520",159,115,478.5,157.5,36.42778,27.2803,1.6915,58.0549,9520,40.46327614269
"9521",160,115,481.5,157.5,36.444782,27.2505,1.6866,57.6439,9521,40.3777848604914
"9522",161,115,484.5,157.5,36.45747,27.227,1.6935,56.8166,9522,40.1846547206607
"9523",162,115,487.5,157.5,36.459797,27.2248,1.7012,56.7209,9523,40.1613420952682
"9524",163,115,490.5,157.5,36.440525,27.2614,1.685,56.368,9524,40.0647055163012
"9525",164,115,493.5,157.5,36.382557,27.3428,1.6482,34.3265,9525,34.7559414437557
"9526",165,115,496.5,157.5,36.349602,27.3771,1.6427,38.7257,9526,35.7629958467721
"9527",166,115,499.5,157.5,36.35096,27.3471,1.6394,32.9984,9527,34.4165044054292
"9528",167,115,502.5,157.5,36.385811,27.2649,1.6788,37.4892,9528,35.4942914089729
"9529",168,115,505.5,157.5,36.455784,27.1246,1.7492,36.3649,9529,35.2789937622541
"9530",169,115,508.5,157.5,36.574024,26.9294,1.8316,48.173,9530,38.1541292780576
"9531",170,115,511.5,157.5,36.665134,26.7569,1.9482,59.9028,9531,41.0149211864129
"9532",171,115,514.5,157.5,36.731117,26.6101,2.1121,64.0536,9532,42.0124471926013
"9533",172,115,517.5,157.5,36.77129,26.5321,2.2043,65.0418,9533,42.2456484356439
"9534",173,115,520.5,157.5,36.801147,26.4813,2.2852,65.1565,9534,42.2611581890433
"9535",174,115,523.5,157.5,36.832169,26.4321,2.4125,66.7426,9535,42.6127130090625
"9536",175,115,526.5,157.5,36.869663,26.3788,2.335,68.3462,9536,43.0742214371954
"9537",176,115,529.5,157.5,36.900806,26.3255,2.0707,65.1995,9537,42.4460519774002
"9538",177,115,532.5,157.5,36.873028,26.3309,1.4927,59.6635,9538,41.2296191295775
"9539",178,115,535.5,157.5,36.756943,26.3866,1.0308,59.0999,9539,40.9853140475047
"9540",179,115,538.5,157.5,36.543285,26.5123,1.5425,60.3241,9540,41.1088846139345
"9541",0,114,1.5,160.5,39.311634,21.8149,2.0025,73.8612,9541,46.4847454933667
"9542",1,114,4.5,160.5,39.204678,22.0319,1.7962,72.7296,9542,46.1637214343995
"9543",2,114,7.5,160.5,39.073189,22.3202,1.634,71.9907,9543,45.9036321619024
"9544",3,114,10.5,160.5,38.928627,22.6593,1.4986,72.3587,9544,45.8992960240089
"9545",4,114,13.5,160.5,38.75573,23.0389,1.1589,70.1522,9545,45.197981147612
"9546",5,114,16.5,160.5,38.668365,23.1225,0.4916,67.627,9546,44.1645509631756
"9547",6,114,19.5,160.5,NA,NA,0,NA,9547,NA
"9548",7,114,22.5,160.5,NA,NA,0,NA,9548,NA
"9549",8,114,25.5,160.5,38.462376,23.8205,0.0539,44.0841,9549,38.2911714074283
"9550",9,114,28.5,160.5,38.493267,23.894,0.2651,46.9459,9550,39.0138409689925
"9551",10,114,31.5,160.5,38.6087,23.8405,0.5077,71.11,9551,45.049040206999
"9552",11,114,34.5,160.5,38.659164,23.8524,0.6766,72.7879,9552,45.6377516958313
"9553",12,114,37.5,160.5,38.673359,23.8984,0.7136,73.4082,9553,45.8322545922359
"9554",13,114,40.5,160.5,38.651852,23.9802,0.3929,76.05,9554,46.3297139309174
"9555",14,114,43.5,160.5,38.695599,23.9509,0.5609,72.4599,9555,45.5121464973622
"9556",15,114,46.5,160.5,38.551113,24.1413,0.3334,67.8351,9556,44.2041618397625
"9557",16,114,49.5,160.5,NA,NA,0,NA,9557,NA
"9558",17,114,52.5,160.5,NA,NA,0,NA,9558,NA
"9559",18,114,55.5,160.5,NA,NA,0,NA,9559,NA
"9560",19,114,58.5,160.5,NA,NA,0,NA,9560,NA
"9561",20,114,61.5,160.5,NA,NA,0,NA,9561,NA
"9562",21,114,64.5,160.5,NA,NA,0,NA,9562,NA
"9563",22,114,67.5,160.5,NA,NA,0,NA,9563,NA
"9564",23,114,70.5,160.5,NA,NA,0,NA,9564,NA
"9565",24,114,73.5,160.5,NA,NA,0,NA,9565,NA
"9566",25,114,76.5,160.5,37.972012,25.4331,0.7693,68.8276,9566,44.2491842892156
"9567",26,114,79.5,160.5,37.904411,25.525,1.115,64.1613,9567,43.1587171469291
"9568",27,114,82.5,160.5,37.845924,25.5967,0.9877,65.0407,9568,43.3011337588459
"9569",28,114,85.5,160.5,37.698734,25.4906,1.5131,39.7526,9569,37.1493422645355
"9570",29,114,88.5,160.5,37.614281,25.609,1.5104,39.2596,9570,36.9635097479903
"9571",30,114,91.5,160.5,37.546402,25.7319,1.4757,36.789,9571,36.3307154475134
